year,state_po,district,dem,rep,winner,winner_side,cand_keys,house_margin,contested,pres_margin,winner_prev,winner_side_prev,incumbent_side,resid_raw
2018,TX,8,67930,200619,KEVIN BRADY,R,"['DUNCAN C', 'BRADY K', 'DAVID S']",-49.40960495105176,True,-50.5175983436853,KEVIN BRADY,R,-1,1.1079933926335386
2018,TX,10,144034,157166,MICHAEL T MCCAUL,R,"['MCCAUL M', 'RYAN M', 'SIEGEL M']",-4.3598937583001325,True,-9.528795811518318,MICHAEL T MCCAUL,R,-1,5.1689020532181855
2018,TX,11,40631,176603,MIKE CONAWAY,R,"['LEEDER J', 'CONAWAY M', 'SMITH R']",-62.59241186922857,True,-60.577915376676984,K MICHAEL CONAWAY,R,0,-2.0144964925515865
2018,TX,12,90994,172557,KAY GRANGER,R,"['LEDDY J', 'GRANGER K', 'ADIA V']",-30.947710310338415,True,-31.589958158995813,KAY GRANGER,R,-1,0.6422478486573979
2018,TX,13,35083,169027,MAC THORNBERRY,R,"['DEWEESE C', 'SAGAN G', 'THORNBERRY M']",-65.62343834207046,True,-65.08264462809917,MAC THORNBERRY,R,-1,-0.5407937139712828
2018,TX,14,92212,138942,RANDY WEBER,R,"['BELL A', 'CONLEY D', 'WEBER R']",-20.215959922822016,True,-20.496894409937894,RANDY K WEBER SR,R,-1,0.28093448711587854
2018,TX,15,98333,63862,VICENTE GONZALEZ,D,"['CRISTO A', 'WESTLEY T', 'GONZALEZ V']",21.252812972039827,True,17.269906928645298,VICENTE GONZALEZ,D,1,3.9829060433945287
2018,TX,16,124437,49127,VERONICA ESCOBAR,D,"['MENDOZA B', 'SEEBERGER R', 'ESCOBAR V', 'WRITEIN']",43.39033440114309,True,42.797055730809674,BETO O'ROURKE,D,0,0.5932786703334187
2018,TX,17,98070,134841,BILL FLORES,R,"['FLORES B', 'CHURCHMAN P', 'KENNEDY R']",-15.787575511676133,True,-18.401682439537332,BILL FLORES,R,-1,2.614106927861199
2018,TX,18,138704,38368,SHEILA JACKSON LEE,D,"['PATE A', 'SPENCER L', 'LEE S', 'DUNCAN V']",56.663955904942625,True,58.54922279792746,SHEILA JACKSON LEE,D,1,-1.8852668929848377
2018,TX,19,50039,151946,JODEY ARRINGTON,R,"['ARRINGTON J', 'LEVARIO M']",-50.45275639280145,True,-51.041666666666664,JODEY ARRINGTON,R,-1,0.588910273865217
2018,TX,21,168421,177654,CHIP ROY,R,"['ROY C', 'KOPSER J', 'SANTOS L']",-2.667918803727516,True,-10.526315789473685,LAMAR SMITH,R,0,7.858396985746169
2018,TX,22,138153,152750,PETE OLSON,R,"['MCELLIGOTT J', 'SWENY K', 'OLSON P', 'KULKARNI S']",-5.0178238106860364,True,-8.203530633437174,PETE OLSON,R,-1,3.185706822751137
2018,TX,23,102359,103285,WILL HURD,R,"['JONES G', 'CORVALAN R', 'HURD W']",-0.4502927389080158,True,3.5343035343035334,WILL HURD,R,-1,-3.984596273211549
2018,TX,24,125231,133317,KENNY E MARCHANT,R,"['MCDOWELL J', 'MARCHANT K', 'KOLLS M']",-3.1274656930241194,True,-6.512605042016809,KENNY MARCHANT,R,-1,3.38513934899269
2018,TX,25,136385,163023,ROGER WILLIAMS,R,"['LINDSEY D', 'OLIVER J', 'WILLIAMS R']",-8.89688986266232,True,-15.634837355718778,ROGER WILLIAMS,R,-1,6.737947493056458
2018,TX,26,121938,185551,MICHAEL C BURGESS,R,"['FAGAN L', 'BOLER M', 'BURGESS M']",-20.68789452630826,True,-27.806925498426025,MICHAEL C BURGESS,R,-1,7.119030972117766
2018,TX,27,75929,125118,MICHAEL CLOUD,R,"['TINUS D', 'HOLGUIN E', 'DUERR J', 'CLOUD M']",-24.466418300198463,True,-24.43064182194617,BLAKE FARENTHOLD,R,0,-0.035776478252291355
2018,TX,29,88188,28098,SYLVIA R GARCIA,D,"['BURNS C', 'ARONOFF P', 'GARCIA S', 'WRITEIN']",51.674320210515454,True,47.35751295336787,GENE GREEN,D,0,4.31680725714758
2018,TX,31,136362,144680,JOHN CARTER,R,"['HOPE J', 'CARTER J', 'HEGAR M']",-2.959699973669416,True,-13.467656415694595,JOHN R CARTER,R,-1,10.50795644202518
2018,TX,32,144067,126101,COLIN ALLRED,D,"['ALLRED C', 'BAKER M', 'SESSIONS P']",6.6499363359095085,True,1.9978969505783373,PETE SESSIONS,R,-1,4.652039385331172
2018,TX,33,90805,26120,MARC VEASEY,D,"['REEVES J', 'VEASEY M', 'BILLUPS W']",55.32178747060081,True,50.931677018633536,MARC A VEASEY,D,1,4.390110451967274
2018,TX,34,85825,57243,FILEMON B VELA,D,"['VELA F', 'GONZALEZ R']",19.977912601000924,True,22.18782249742002,FILEMON VELA,D,1,-2.209909896419095
2018,TX,35,138278,50553,LLOYD DOGGETT,D,"['PATTERSON C', 'SMALLING D', 'DOGGETT L']",46.45688472761358,True,35.51797040169133,LLOYD DOGGETT,D,1,10.938914325922248
2018,TX,36,60908,161048,BRIAN BABIN,R,"['BABIN B', 'STEELE D']",-45.11705022617095,True,-48.148148148148145,BRIAN BABIN,R,-1,3.0310979219771923
2018,UT,1,63308,156692,ROB BISHOP,R,"['DAVIS A', 'ELIASON E', 'CASTILLO L', 'BISHOP R']",-42.447272727272725,True,-37.86407766990292,ROB BISHOP,R,-1,-4.583195057369807
2018,UT,2,105051,151489,CHRIS STEWART,R,"['STEWART C', 'WHIPPLE J', 'GHORBANI S']",-18.101660559756763,True,-17.94871794871795,CHRIS STEWART,R,-1,-0.15294261103881368
2018,UT,3,70686,174856,JOHN CURTIS,R,"['DUERDEN G', 'SINGER J', 'CURTIS J', 'ZEIDNER T']",-42.42451393244333,True,-33.90070921985816,JASON CHAFFETZ,R,0,-8.523804712585175
2018,UT,4,134964,134270,BEN MCADAMS,D,"['MCADAMS B', 'LOVE M', 'WRITEIN']",0.25776833535140437,True,-9.370629370629374,MIA B LOVE,R,-1,9.628397705980777
2018,VA,1,148464,183250,"ROBERT J \""ROB\"" WITTMAN",R,"['WITTMAN R', 'WILLIAMS V', 'WRITEIN']",-10.486744605292511,True,-13.080168776371304,ROBERT J WITTMAN,R,-1,2.5934241710787926
2018,VA,2,139571,133458,ELAINE G LURIA,D,"['LURIA E', 'TAYLOR S', 'WRITEIN']",2.2389563013452785,True,-3.6093418259023347,SCOTT W TAYLOR,R,-1,5.848298127247613
2018,VA,4,187642,107706,A DONALD MCEACHIN,D,"['MCEACHIN A', 'WELLS P', 'MCADAMS R', 'WRITEIN']",27.065021601636037,True,22.54697286012526,A DONALD MCEACHIN,D,1,4.518048741510778
2018,VA,5,145040,165339,DENVER L RIGGLEMAN III,R,"['RIGGLEMAN D', 'COCKBURN L', 'WRITEIN']",-6.540068754651571,True,-11.598746081504705,TOM A GARRETT JR,R,0,5.058677326853134
2018,VA,6,113133,167957,BEN L CLINE,R,"['CLINE B', 'LEWIS J', 'WRITEIN']",-19.50407342843929,True,-26.21564482029599,BOB GOODLATTE,R,0,6.7115713918566975
2018,VA,7,176079,169295,ABIGAIL A SPANBERGER,D,"['SPANBERGER A', 'BRAT D', 'WALTON J', 'WRITEIN']",1.9642474534852072,True,-6.878306878306878,DAVE BRAT,R,-1,8.842554331792085
2018,VA,8,247137,76899,DONALD S BEYER JR,D,"['BEYER D', 'OH T', 'WRITEIN']",52.53675517535088,True,55.720338983050844,DONALD S BEYER JR,D,1,-3.1835838076999607
2018,VA,9,85833,160933,H MORGAN GRIFFITH,R,"['FLACCAVENTO A', 'GRIFFITH H', 'WRITEIN']",-30.433690216642486,True,-43.18418314255984,H MORGAN GRIFFITH,R,-1,12.750492925917353
2018,VA,10,206356,160841,JENNIFER T WEXTON,D,"['COMSTOCK B', 'WEXTON J', 'WRITEIN']",12.395253773859809,True,10.59322033898305,BARBARA COMSTOCK,R,-1,1.8020334348767584
2018,VA,11,219191,83023,GERALD EDWARD CONNOLLY,D,"['CONNOLLY G', 'DOVE J', 'PORTER S', 'WRITEIN']",45.05681404567624,True,41.737288135593225,GERALD E CONNOLLY,D,1,3.3195259100830157
2018,VT,0,188547,70705,PETER WELCH,D,"['TYNIO A', 'ERICSON C', 'POTTER L', 'WELCH P', 'WRITEIN']",45.454615586379276,True,30.344827586206897,PETER WELCH,D,1,15.10978800017238
2018,WA,1,197209,135534,SUZAN DELBENE,D,"['BEELER J', 'DELBENE S']",18.535326062456612,True,17.73667029379761,SUZAN K DELBENE,D,1,0.7986557686590032
2018,WA,3,145407,161819,JAIME HERRERA BEUTLER,R,"['LONG C', 'BEUTLER J']",-5.341995794626757,True,-8.008658008658006,JAIME HERRERA BEUTLER,R,-1,2.6666622140312493
2018,WA,4,83785,141551,DAN NEWHOUSE,R,"['BROWN C', 'NEWHOUSE D']",-25.63549543792381,True,-24.51612903225806,DAN NEWHOUSE,R,-1,-1.119366405665751
2018,WA,5,144925,175422,CATHY MCMORRIS RODGERS,R,"['RODGERS C', 'BROWN L']",-9.519989261644405,True,-14.34830230010953,CATHY MCMORRIS RODGERS,R,-1,4.828313038465126
2018,WA,6,206409,116677,DEREK KILMER,D,"['KILMER D', 'DIGHTMAN D']",27.773410175618874,True,13.47207009857612,DEREK KILMER,D,1,14.301340077042754
2018,WA,7,329800,64881,PRAMILA JAYAPAL,D,"['KELLER C', 'JAYAPAL P']",67.12230890263275,True,74.12513255567337,PRAMILA JAYAPAL,D,1,-7.002823653040622
2018,WA,8,164089,148968,KIM SCHRIER,D,"['ROSSI D', 'SCHRIER K']",4.83011081049138,True,3.2467532467532467,DAVID G REICHERT,R,0,1.5833575637381334
2018,WA,10,166215,103860,DENNY HECK,D,"['HECK D', 'BRUMBLES J']",23.088031102471536,True,12.499999999999998,DENNY HECK,D,1,10.588031102471538
2018,WI,1,137508,177492,BRYAN STEIL,R,"['STEIL B', 'YORGAN K', 'BRYCE R', 'WRITEIN']",-12.693333333333333,True,-10.853530031612227,PAUL D RYAN,R,0,-1.8398033017211066
2018,WI,3,187888,126980,RON KIND,D,"['KIND R', 'TOFT S', 'WRITEIN']",19.343979064242795,True,-4.782146652497343,RON KIND,D,1,24.126125716740138
2018,WI,4,206487,59091,GWEN S MOORE,D,"['MOORE G', 'RAYMOND R', 'ROGERS T', 'WRITEIN']",55.50007907281476,True,54.488517745302715,GWEN MOORE,D,1,1.011561327512048
2018,WI,5,138385,225619,F JAMES SENSENBRENNER JR,R,"['SENSENBRENNER F', 'PALZEWICZ T', 'WRITEIN']",-23.96512126240371,True,-21.224920802534324,F JAMES SENSENBRENNER JR,R,-1,-2.740200459869385
2018,WI,6,144536,180311,GLENN GROTHMAN,R,"['KOHL D', 'GROTHMAN G', 'WRITEIN']",-11.01287683124671,True,-17.88359788359789,GLENN GROTHMAN,R,-1,6.870721052351181
2018,WI,7,124307,194061,SEAN P DUFFY,R,"['DRIESSEN K', 'ENGEBRETSON M', 'DUFFY S', 'WRITEIN']",-21.909865313096795,True,-21.556256572029444,SEAN P DUFFY,R,-1,-0.35360874106735096
2018,WI,8,119265,209410,MIKE GALLAGHER,R,"['LIEGEOIS B', 'GALLAGHER M', 'WRITEIN']",-27.42678938160797,True,-18.565400843881857,MIKE GALLAGHER,R,-1,-8.861388537726114
2018,WV,1,70217,127997,DAVID B MCKINLEY,R,"['MCKINLEY D', 'FERSHEE K']",-29.150312288738434,True,-44.06779661016949,DAVID B MCKINLEY,R,-1,14.917484321431054
2018,WV,2,88011,110504,ALEX X MOONEY,R,"['MOONEY A', 'LUTZ D', 'SERGENT T']",-11.33062992720953,True,-38.235294117647065,ALEXANDER X MOONEY,R,-1,26.904664190437536
2018,WV,3,76340,98645,CAROL MILLER,R,"['MILLER C', 'OJEDA R']",-12.746806869160213,True,-51.356993736951985,EVAN H JENKINS,R,0,38.61018686779177
2018,WY,0,59903,127963,LIZ CHENEY,R,"['CUMMINGS D', 'HUNTER G', 'CHENEY L', 'BRUBAKER R', 'WRITEIN']",-36.22794970883502,True,-51.403887688984874,LIZ CHENEY,R,-1,15.175937980149854
2020,AK,0,159856,192126,DON YOUNG,R,"['GALVIN A', 'YOUNG D', 'WRITEIN']",-9.168082458762095,True,-10.509885535900105,DON YOUNG,R,-1,1.3418030771380103
2020,AL,1,116949,211825,JERRY CARL,R,"['AVERHART J', 'CARL J', 'WRITEIN']",-28.857513063685083,True,-28.686868686868692,BRADLEY BYRNE,R,0,-0.17064437681639077
2020,AL,2,105286,197996,BARRY MOORE,R,"['MOORE B', 'HALL P', 'WRITEIN']",-30.56890946379937,True,-29.090909090909086,MARTHA ROBY,R,0,-1.478000372890282
2020,AL,3,104595,217384,MIKE ROGERS,R,"['WINFREY A', 'ROGERS M', 'WRITEIN']",-35.029924311834,True,-31.919191919191913,MIKE ROGERS,R,-1,-3.1107323926420882
2020,AL,4,56237,261553,ROBERT B ADERHOLT,R,"['NEIGHBORS R', 'ADERHOLT R', 'WRITEIN']",-64.60744516819283,True,-64.04040404040406,ROBERT ADERHOLT,R,-1,-0.5670411277887695
2020,AR,2,148410,184093,J FRENCH HILL,R,"['HILL J', 'ELLIOTT J']",-10.731632496548903,True,-9.034907597535938,FRENCH HILL,R,0,-1.696724899012965
2020,AR,3,106325,214960,STEVE WOMACK,R,"['WILLIAMS C', 'KALAGIAS M', 'WOMACK S']",-33.81265854303811,True,-27.497425334706485,STEVE WOMACK,R,-1,-6.315233208331627
2020,AR,4,75750,191617,BRUCE WESTERMAN,R,"['WESTERMAN B', 'GILBERT F', 'HANSON W']",-43.336313007962836,True,-39.157245632065774,BRUCE WESTERMAN,R,-1,-4.179067375897063
2020,AZ,1,188469,176709,TOM O'HALLERAN,D,"['SHEDD T', 'HALLERAN T']",3.2203473374628264,True,1.7258883248730994,TOM O'HALLERAN,D,1,1.494459012589727
2020,AZ,2,209945,170975,ANN KIRKPATRICK,D,"['KIRKPATRICK A', 'MARTIN B', 'SCHLASS B', 'BAH I']",10.230494592040323,True,10.772357723577237,ANN KIRKPATRICK,D,1,-0.541863131536914
2020,AZ,3,174243,95594,RAUL M GRIJALVA,D,"['WOOD D', 'GRIJALVA R']",29.146855323769536,True,27.512690355329944,RAUL GRIJALVA,D,1,1.6341649684395918
2020,AZ,4,120503,278002,PAUL A GOSAR,R,"['GISSY A', 'BRENNAN B', 'DISANTO D', 'OVERHOLSER D', 'ROBINSON E', 'JONES M', 'GOSAR P']",-39.52246521373634,True,-37.931034482758626,PAUL GOSAR,R,-1,-1.591430730977713
2020,AZ,5,183171,262414,ANDY BIGGS,R,"['BIGGS A', 'GREENE J', 'STEPHENS K']",-17.784036715778136,True,-14.750762970498474,ANDY BIGGS,R,-1,-3.0332737452796614
2020,AZ,6,199644,217783,DAVID SCHWEIKERT,R,"['SCHWEIKERT D', 'TIPIRNENI H']",-4.34543045849933,True,-4.154002026342454,DAVID SCHWEIKERT,R,-1,-0.19142843215687666
2020,AZ,7,165452,50226,RUBEN GALLEGO,D,"['KIRKHAM J', 'BARNETT J', 'RODRIGUEZ R', 'GALLEGO R']",53.425013214143306,True,49.796747967479675,RUBEN GALLEGO,D,1,3.6282652466636307
2020,AZ,8,170816,251633,DEBBIE LESKO,R,"['LESKO D', 'MUSCATO M', 'HENDRIX T']",-19.1305932787153,True,-16.109422492401215,DEBBIE LESKO,R,-1,-3.0211707863140838
2020,AZ,9,217094,135180,GREG STANTON,D,"['GILES D', 'STANTON G']",23.252922441054405,True,23.95514780835882,GREG STANTON,D,1,-0.7022253673044148
2020,CA,1,154073,204190,DOUG LAMALFA,R,"['DENNEY A', 'LAMALFA D']",-13.98888526026969,True,-15.69230769230769,DOUG LA MALFA,R,0,1.7034224320379998
2020,CA,2,294435,94320,JARED HUFFMAN,D,"['MENSING D', 'HUFFMAN J']",51.47586526218312,True,50.97435897435897,JARED HUFFMAN,D,1,0.5015062878241494
2020,CA,3,176043,145945,JOHN GARAMENDI,D,"['GARAMENDI J', 'HAMILTON T']",9.347553324968633,True,12.499999999999996,JOHN GARAMENDI,D,1,-3.1524466750313636
2020,CA,4,194731,247291,TOM MCCLINTOCK,R,"['KENNEDY B', 'MCCLINTOCK T']",-11.890810864617599,True,-10.040983606557383,TOM MCCLINTOCK,R,-1,-1.8498272580602162
2020,CA,5,271233,85227,MIKE THOMPSON,D,"['THOMPSON M', 'GIBLIN S']",52.18145093418617,True,48.2088024564995,MIKE THOMPSON,D,1,3.9726484776866684
2020,CA,6,229648,83466,DORIS O MATSUI,D,"['BISH C', 'MATSUI D']",46.686510344475174,True,44.2051282051282,DORIS MATSUI,D,1,2.4813821393469766
2020,CA,7,217416,166549,AMI BERA,D,"['BERA A', 'PATTERSON B']",13.247822067115493,True,14.051282051282053,AMI BERA,D,1,-0.80345998416656
2020,CA,8,124400,158711,JAY OBERNOLTE,R,"['BUBSER C', 'OBERNOLTE J']",-12.119274772085861,True,-10.655737704918032,PAUL COOK,R,0,-1.4635370671678292
2020,CA,9,174252,128358,JERRY MCNERNEY,D,"['AMADOR A', 'MCNERNEY J']",15.166055318727075,True,18.404907975460123,JERRY MCNERNEY,D,1,-3.238852656733048
2020,CA,10,166865,135629,JOSH HARDER,D,"['HARDER J', 'HOWZE T']",10.326155229525213,True,2.9682702149437046,JOSH HARDER,D,1,7.357885014581509
2020,CA,11,271063,100293,MARK DESAULNIER,D,"['DESAULNIER M', 'SHARMA N']",45.98552332532664,True,51.787538304392235,MARK DESAULNIER,D,1,-5.802014979065596
2020,CA,13,327863,34955,BARBARA LEE,D,"['LEE B', 'PITERMAN N']",80.73138598415734,True,81.61389172625128,BARBARA LEE,D,1,-0.8825057420939402
2020,CA,14,278300,72705,JACKIE SPEIER,D,"['SPEIER J', 'PETEL R']",58.57323969744021,True,58.24847250509165,JACKIE SPEIER,D,1,0.3247671923485598
2020,CA,15,242991,99710,ERIC SWALWELL,D,"['HAYDEN A', 'SWALWELL E']",41.80933233343352,True,46.067415730337075,ERIC SWALWELL,D,1,-4.258083396903558
2020,CA,16,128690,88039,JIM COSTA,D,"['COSTA J', 'COOKINGHAM K']",18.756603869348357,True,20.36847492323439,JIM COSTA,D,1,-1.6118710538860341
2020,CA,17,212137,85199,RO KHANNA,D,"['TANDON R', 'KHANNA R']",42.69176958054188,True,47.95918367346939,RO KHANNA,D,1,-5.26741409292751
2020,CA,19,224385,88642,ZOE LOFGREN,D,"['AGUILERA J', 'LOFGREN Z']",43.364629888156614,True,43.00306435137895,ZOE LOFGREN,D,1,0.3615655367776611
2020,CA,20,236896,71658,JIMMY PANETTA,D,"['GORMAN J', 'PANETTA J']",53.55237656941735,True,48.82292732855681,JIMMY PANETTA,D,1,4.729449240860539
2020,CA,21,84406,85928,DAVID G VALADAO,R,"['VALADAO D', 'COX T']",-0.893538577148426,True,11.133810010214502,TJ COX,D,1,-12.027348587362928
2020,CA,22,144251,170888,DEVIN NUNES,R,"['NUNES D', 'ARBALLO P']",-8.452460660216603,True,-5.521472392638035,DEVIN G NUNES,R,-1,-2.9309882675785683
2020,CA,23,115896,190222,KEVIN MCCARTHY,R,"['MCCARTHY K', 'MANGONE K']",-24.280179538609296,True,-17.008196721311478,KEVIN MCCARTHY,R,-1,-7.271982817297818
2020,CA,24,212564,149781,SALUD O CARBAJAL,D,"['CALDWELL A', 'CARBAJAL S']",17.326857000924534,True,24.38524590163935,SALUD CARBAJAL,D,1,-7.058388900714817
2020,CA,25,169305,169638,MIKE GARCIA,R,"['SMITH C', 'GARCIA M']",-0.0982466078367159,True,10.31664964249234,KATIE HILL,D,0,-10.414896250329056
2020,CA,26,208856,135877,JULIA BROWNLEY,D,"['BROWNLEY J', 'KENNEDY R']",21.16971685333287,True,25.434116445352398,JULIA BROWNLEY,D,1,-4.2643995920195295
2020,CA,27,221411,95907,JUDY CHU,D,"['NALBANDIAN J', 'CHU J']",39.55149093338544,True,37.142857142857146,JUDY CHU,D,1,2.4086337905282917
2020,CA,28,244271,91928,ADAM B SCHIFF,D,"['SCHIFF A', 'EARLY E']",45.313341205654986,True,44.54638124362894,ADAM B SCHIFF,D,1,0.7669599620260428
2020,CA,30,240038,105426,BRAD SHERMAN,D,"['SHERMAN B', 'REED M']",38.96556515295371,True,40.06116207951071,BRAD SHERMAN,D,1,-1.0955969265570005
2020,CA,31,175315,110735,PETE AGUILAR,D,"['GIBBONEY A', 'AGUILAR P']",22.576472644642546,True,20.36847492323439,PETE AGUILAR,D,1,2.207997721408155
2020,CA,32,172942,86818,GRACE F NAPOLITANO,D,"['NAPOLITANO G', 'SCOTT J']",33.155220203264555,True,33.061224489795926,GRACE FLORES NAPOLITANO,D,1,0.09399571346862956
2020,CA,33,257094,123334,TED LIEU,D,"['BRADLEY J', 'LIEU T']",35.16039828824377,True,40.816326530612244,TED W LIEU,D,1,-5.655928242368475
2020,CA,35,169405,74941,NORMA J TORRES,D,"['CARGILE M', 'TORRES N']",38.659933045762976,True,33.26509723643807,NORMA J TORRES,D,1,5.394835809324903
2020,CA,36,185151,121698,RAUL RUIZ,D,"['CRUZ E', 'RUIZ R']",20.67890069708554,True,13.849287169042773,RAUL RUIZ,D,1,6.829613528042765
2020,CA,37,254916,41705,KAREN BASS,D,"['WEBBER E', 'BASS K']",71.87994106958037,True,71.86544342507646,KAREN BASS,D,1,0.014497644503904894
2020,CA,39,169837,173946,YOUNG KIM,R,"['CISNEROS G', 'KIM Y']",-1.1952307123970645,True,10.295616717635069,GIL CISNEROS,D,1,-11.490847430032133
2020,CA,40,135572,50809,LUCILLE ROYBAL-ALLARD,D,"['DELGADO C', 'ALLARD L']",45.478348114882955,True,57.8300921187308,LUCILLE ROYBAL-ALLARD,D,1,-12.351744003847848
2020,CA,41,168126,94447,MARK TAKANO,D,"['SMITH A', 'TAKANO M']",28.060387016182165,True,26.175869120654394,MARK TAKANO,D,1,1.8845178955277717
2020,CA,42,157773,210274,KEN CALVERT,R,"['CALVERT K', 'MARA W']",-14.264754229758699,True,-7.5510204081632715,KEN CALVERT,R,-1,-6.713733821595428
2020,CA,43,199210,78688,MAXINE WATERS,D,"['COLLINS J', 'WATERS M']",43.36914983195273,True,57.259713701431494,MAXINE WATERS,D,1,-13.890563869478761
2020,CA,45,221843,193096,KATIE PORTER,D,"['RATHS G', 'PORTER K']",6.928006285261207,True,11.542390194075592,KATIE PORTER,D,1,-4.614383908814385
2020,CA,46,157803,71716,J LUIS CORREA,D,"['CORREA J', 'WATERS J']",37.50757017937513,True,31.492842535787318,LOU CORREA,D,0,6.014727643587811
2020,CA,47,197028,114371,ALAN S LOWENTHAL,D,"['LOWENTHAL A', 'BRISCOE J']",26.54375897160877,True,27.737973387922214,ALAN LOWENTHAL,D,1,-1.194214416313443
2020,CA,48,193362,201738,MICHELLE STEEL,R,"['ROUDA H', 'STEEL M']",-2.119969627942293,True,1.5321756894790601,HARLEY ROUDA,D,1,-3.652145317421353
2020,CA,49,205349,181157,MIKE LEVIN,D,"['MARYOTT B', 'LEVIN M']",6.2591525099222265,True,12.998976458546574,MIKE LEVIN,D,1,-6.739823948624347
2020,CA,50,166869,195521,DARRELL ISSA,R,"['NAJJAR A', 'ISSA D']",-7.90639918320042,True,-7.881269191402254,DUNCAN HUNTER,R,0,-0.025129991798165996
2020,CA,51,165596,76841,JUAN VARGAS,D,"['HIDALGO J', 'VARGAS J']",36.6095109244876,True,36.80981595092025,JUAN VARGAS,D,1,-0.2003050264326518
2020,CA,52,244145,152350,SCOTT H PETERS,D,"['DEBELLO J', 'PETERS S']",23.151616035511168,True,29.91803278688524,SCOTT PETERS,D,1,-6.766416751374074
2020,CO,1,331621,105955,DIANA DEGETTE,D,"['DEGETTE D', 'KOK J', 'FUREY K', 'FIORINO P', 'BOLLING S']",51.57184123443699,True,54.75946775844422,DIANA DEGETTE,D,1,-3.1876265240072286
2020,CO,2,316925,182547,JOE NEGUSE,D,"['WINN C', 'SWING G', 'NEGUSE J', 'ATKINSON T']",26.904010635230804,True,30.935251798561147,JOE NEGUSE,D,1,-4.031241163330343
2020,CO,3,194122,220634,LAUREN BOEBERT,R,"['MILTON C', 'BUSH D', 'KEIL J', 'BOEBERT L']",-6.392192035799361,True,-5.629477993858751,SCOTT R TIPTON,R,0,-0.76271404194061
2020,CO,4,173945,285606,KEN BUCK,R,"['GRIFFITH B', 'MCCORKLE I', 'BUCK K', 'IRELAND L']",-24.297847246551527,True,-16.221765913757704,KEN BUCK,R,-1,-8.076081332793823
2020,CO,5,161600,249013,DOUG LAMBORN,R,"['LAMBORN D', 'DUFFETT E', 'FREELAND J', 'MURPHY M', 'KELTIE R']",-21.28841512567795,True,-13.367875647668399,DOUG LAMBORN,R,-1,-7.920539478009552
2020,CO,6,250314,175192,JASON CROW,D,"['KULIKOWSKI J', 'CROW J', 'OLSEN N', 'HOUSE S']",17.654745173981095,True,19.50718685831622,JASON CROW,D,1,-1.8524416843351261
2020,CO,7,250525,159301,ED PERLMUTTER,D,"['STOCKHAM C', 'OLSZTA D', 'PERLMUTTER E', 'BILES K']",22.259202686017968,True,23.583934088568487,ED PERLMUTTER,D,1,-1.324731402550519
2020,CT,1,222668,122111,JOHN B LARSON,D,"['LARSON J', 'LARSON J', 'FAY M', 'MCCORMICK T']",29.165639438596898,True,28.397565922920894,JOHN B LARSON,D,1,0.7680735156760043
2020,CT,2,218119,140356,JOE COURTNEY,D,"['MARTINEAU C', 'REALE D', 'COURTNEY J', 'COURTNEY J', 'TRACESKI J', 'ANDERSON J']",21.692726131529394,True,11.224489795918368,JOE COURTNEY,D,1,10.468236335611026
2020,CT,3,203265,137598,ROSA L DELAURO,D,"['PAGLINO J', 'STREICKER M', 'STREICKER M', 'DELAURO R', 'DELAURO R']",19.264924617808326,True,21.37791286727457,ROSA L DELAURO,D,1,-2.1129882494662446
2020,CT,4,224432,130627,JAMES A HIMES,D,"['MERLEN B', 'HIMES J', 'RIDDLE J', 'PENG Y']",26.41955280671663,True,30.09118541033435,JIM HIMES,D,1,-3.67163260361772
2020,CT,5,192484,151988,JAHANA HAYES,D,"['WALCZAK B', 'SULLIVAN D', 'HAYES J', 'HAYES J']",11.75596274878655,True,10.86294416243655,JAHANA HAYES,D,1,0.8930185863499993
2020,DE,0,281382,196392,LISA BLUNT ROCHESTER,D,"['PURCELL C', 'ROGERS D', 'MURPHY L', 'ROCHESTER L']",17.788745306358237,True,19.26977687626775,LISA BLUNT ROCHESTER,D,1,-1.4810315699095113
2020,FL,1,149172,283352,MATT GAETZ,R,"['ORAM A', 'GAETZ M', 'EHR P']",-31.022555973772555,True,-34.07934893184131,MATT GAETZ,R,-1,3.0567929580687547
2020,FL,3,167326,223075,KAT CAMMACK,R,"['CHRISTENSEN A', 'CAMMACK K']",-14.279932684598656,True,-13.360323886639678,TED YOHO,R,0,-0.9196087979589773
2020,FL,4,196423,308497,JOHN H RUTHERFORD,R,"['DEEGAN D', 'KONIZ G', 'RUTHERFORD J']",-22.196387546542027,True,-21.25506072874494,JOHN H RUTHERFORD,R,-1,-0.941326817797087
2020,FL,5,219463,117510,AL LAWSON JR,D,"['LAWSON A', 'ADLER G']",30.255539761345865,True,26.794742163801818,AL LAWSON,D,1,3.4607975975440475
2020,FL,6,172305,265393,MICHAEL WALTZ,R,"['GRAYSON A', 'CURTIS C', 'NOLAN J', 'WALTZ M']",-21.267632020251405,True,-17.658930373360242,MICHAEL WALTZ,R,-1,-3.608701646891163
2020,FL,7,224946,175750,STEPHANIE N MURPHY,D,"['VALENTIN L', 'MURPHY S', 'GARLINGTON W']",12.277636911773515,True,10.526315789473681,STEPHANIE MURPHY,D,1,1.7513211222998333
2020,FL,8,177695,282093,BILL POSEY,R,"['POSEY B', 'KENNEDY J']",-22.705681748979966,True,-17.896865520728003,BILL POSEY,R,-1,-4.808816228251963
